NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
1;3;1;1:55.075;0;;37.366;0;39.267;0;38.442;0;188.3;1:55.075;16:01:11.436;0:37.366;0:39.267;0:38.442;288.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;2;1:48.789;0;;32.474;0;38.438;0;37.877;0;199.2;3:43.864;16:03:00.225;0:32.474;0:38.438;0:37.877;290.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;3;1:50.064;0;;31.993;0;38.306;0;39.765;0;196.9;5:33.928;16:04:50.289;0:31.993;0:38.306;0:39.765;283.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;4;1:51.599;0;;32.399;0;38.716;0;40.484;0;194.2;7:25.527;16:06:41.888;0:32.399;0:38.716;0:40.484;281.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;5;10:17.706;0;;32.887;0;38.331;0;9:06.488;0;35.1;17:43.233;16:16:59.594;0:32.887;0:38.331;9:06.488;225.1;Bruno SENNA;0:08:30.190;LMP1;;Rebellion Racing;Rebellion;
1;3;6;1:49.622;0;;33.380;0;37.747;0;38.495;0;197.7;19:32.855;16:18:49.216;0:33.380;0:37.747;0:38.495;277.9;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;7;1:46.387;0;;31.787;0;37.421;0;37.179;0;203.7;21:19.242;16:20:35.603;0:31.787;0:37.421;0:37.179;287.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;8;1:46.364;0;;31.457;0;37.822;0;37.085;0;203.7;23:05.606;16:22:21.967;0:31.457;0:37.822;0:37.085;289.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;9;1:50.469;0;;33.256;0;38.024;0;39.189;0;196.1;24:56.075;16:24:12.436;0:33.256;0:38.024;0:39.189;287.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;10;1:46.159;0;;31.584;0;37.618;0;36.957;0;204.1;26:42.234;16:25:58.595;0:31.584;0:37.618;0:36.957;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;11;1:45.938;0;;31.444;0;37.535;0;36.959;0;204.5;28:28.172;16:27:44.533;0:31.444;0:37.535;0:36.959;289.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;12;1:48.801;0;;32.416;0;38.335;0;38.050;0;199.2;30:16.973;16:29:33.334;0:32.416;0:38.335;0:38.050;293.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;13;1:50.786;0;;33.351;0;39.151;0;38.284;0;195.6;32:07.759;16:31:24.120;0:33.351;0:39.151;0:38.284;277.9;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;14;1:45.554;0;;31.683;0;37.036;0;36.835;0;205.3;33:53.313;16:33:09.674;0:31.683;0:37.036;0:36.835;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;15;1:44.965;0;;31.159;0;37.012;1;36.794;0;206.4;35:38.278;16:34:54.639;0:31.159;0:37.012;0:36.794;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;16;1:45.764;0;;31.029;1;37.703;0;37.032;0;204.9;37:24.042;16:36:40.403;0:31.029;0:37.703;0:37.032;290.9;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;17;1:46.521;0;;32.438;0;37.283;0;36.800;0;203.4;39:10.563;16:38:26.924;0:32.438;0:37.283;0:36.800;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;18;1:48.874;0;;33.883;0;37.858;0;37.133;0;199.0;40:59.437;16:40:15.798;0:33.883;0:37.858;0:37.133;289.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;19;1:45.077;0;;31.204;0;37.144;0;36.729;1;206.2;42:44.514;16:42:00.875;0:31.204;0:37.144;0:36.729;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;20;1:45.703;0;;31.105;0;37.305;0;37.293;0;205.0;44:30.217;16:43:46.578;0:31.105;0:37.305;0:37.293;292.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;21;1:49.475;0;;31.640;0;39.239;0;38.596;0;197.9;46:19.692;16:45:36.053;0:31.640;0:39.239;0:38.596;281.9;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;22;1:51.438;0;;32.112;0;40.103;0;39.223;0;194.4;48:11.130;16:47:27.491;0:32.112;0:40.103;0:39.223;289.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;23;1:49.433;0;;33.922;0;37.667;0;37.844;0;198.0;50:00.563;16:49:16.924;0:33.922;0:37.667;0:37.844;290.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;24;1:48.647;0;;31.549;0;37.567;0;39.531;0;199.4;51:49.210;16:51:05.571;0:31.549;0:37.567;0:39.531;277.9;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;25;1:45.869;0;;31.183;0;37.291;0;37.395;0;204.7;53:35.079;16:52:51.440;0:31.183;0:37.291;0:37.395;289.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;26;1:46.467;0;;32.433;0;37.104;0;36.930;0;203.5;55:21.546;16:54:37.907;0:32.433;0:37.104;0:36.930;290.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;2;27;3:01.520;0;;31.045;0;37.187;0;1:53.288;0;119.4;58:23.066;16:57:39.427;0:31.045;0:37.187;1:53.288;223.7;Mathias BECHE;0:01:18.847;LMP1;;Rebellion Racing;Rebellion;
1;2;28;1:46.812;0;;32.863;0;37.209;0;36.740;0;202.9;1:00:09.878;16:59:26.239;0:32.863;0:37.209;0:36.740;287.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;29;1:44.823;0;;31.288;0;36.923;0;36.612;0;206.7;1:01:54.701;17:01:11.062;0:31.288;0:36.923;0:36.612;288.5;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;30;1:48.538;0;;31.256;0;37.895;0;39.387;0;199.6;1:03:43.239;17:02:59.600;0:31.256;0:37.895;0:39.387;281.9;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;31;1:48.822;0;;31.987;0;38.685;0;38.150;0;199.1;1:05:32.061;17:04:48.422;0:31.987;0:38.685;0:38.150;289.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;32;1:47.590;0;;33.282;0;37.419;0;36.889;0;201.4;1:07:19.651;17:06:36.012;0:33.282;0:37.419;0:36.889;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;33;1:44.890;0;;31.423;0;36.972;0;36.495;0;206.6;1:09:04.541;17:08:20.902;0:31.423;0:36.972;0:36.495;289.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;34;1:44.316;0;;31.020;0;36.862;0;36.434;0;207.7;1:10:48.857;17:10:05.218;0:31.020;0:36.862;0:36.434;289.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;35;1:44.311;0;;30.933;0;36.965;0;36.413;0;207.7;1:12:33.168;17:11:49.529;0:30.933;0:36.965;0:36.413;289.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;36;1:43.705;2;;30.698;2;36.765;2;36.242;2;208.9;1:14:16.873;17:13:33.234;0:30.698;0:36.765;0:36.242;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;37;1:47.175;0;;30.766;0;39.200;0;37.209;0;202.2;1:16:04.048;17:15:20.409;0:30.766;0:39.200;0:37.209;287.2;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;38;1:46.523;0;;31.924;0;37.325;0;37.274;0;203.4;1:17:50.571;17:17:06.932;0:31.924;0:37.325;0:37.274;288.5;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;39;1:48.282;0;;31.336;0;38.459;0;38.487;0;200.1;1:19:38.853;17:18:55.214;0:31.336;0:38.459;0:38.487;287.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;40;1:49.577;0;;34.778;0;37.914;0;36.885;0;197.7;1:21:28.430;17:20:44.791;0:34.778;0:37.914;0:36.885;288.5;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;41;1:45.161;0;;31.489;0;37.090;0;36.582;0;206.0;1:23:13.591;17:22:29.952;0:31.489;0:37.090;0:36.582;289.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;42;1:44.490;0;;31.056;0;36.895;0;36.539;0;207.4;1:24:58.081;17:24:14.442;0:31.056;0:36.895;0:36.539;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;43;1:44.338;0;;30.862;0;36.765;0;36.711;0;207.7;1:26:42.419;17:25:58.780;0:30.862;0:36.765;0:36.711;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;44;1:44.761;0;;31.174;0;36.888;0;36.699;0;206.8;1:28:27.180;17:27:43.541;0:31.174;0:36.888;0:36.699;289.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;45;1:45.077;0;;31.617;0;36.834;0;36.626;0;206.2;1:30:12.257;17:29:28.618;0:31.617;0:36.834;0:36.626;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;46;1:47.772;0;;31.985;0;37.986;0;37.801;0;201.1;1:32:00.029;17:31:16.390;0:31.985;0:37.986;0:37.801;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;47;1:46.010;0;;31.791;0;37.523;0;36.696;0;204.4;1:33:46.039;17:33:02.400;0:31.791;0:37.523;0:36.696;289.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;48;1:49.185;0;;31.745;0;38.189;0;39.251;0;198.5;1:35:35.224;17:34:51.585;0:31.745;0:38.189;0:39.251;287.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;1;49;3:01.231;0;;31.890;0;37.303;0;1:52.038;0;119.6;1:38:36.455;17:37:52.816;0:31.890;0:37.303;1:52.038;232.0;Neel JANI;0:01:16.868;LMP1;;Rebellion Racing;Rebellion;
1;1;50;1:45.655;0;;31.656;0;37.026;0;36.973;0;205.1;1:40:22.110;17:39:38.471;0:31.656;0:37.026;0:36.973;288.5;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;51;1:47.897;0;;31.653;0;38.303;0;37.941;0;200.8;1:42:10.007;17:41:26.368;0:31.653;0:38.303;0:37.941;289.1;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;52;1:47.176;0;;31.383;0;37.475;0;38.318;0;202.2;1:43:57.183;17:43:13.544;0:31.383;0:37.475;0:38.318;284.8;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;53;1:49.475;0;;31.371;0;37.562;0;40.542;0;197.9;1:45:46.658;17:45:03.019;0:31.371;0:37.562;0:40.542;269.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;54;1:49.903;0;;31.968;0;38.680;0;39.255;0;197.2;1:47:36.561;17:46:52.922;0:31.968;0:38.680;0:39.255;287.8;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;55;1:45.900;0;;31.288;0;37.737;0;36.875;0;204.6;1:49:22.461;17:48:38.822;0:31.288;0:37.737;0:36.875;289.1;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;56;1:49.958;0;;31.147;0;40.226;0;38.585;0;197.1;1:51:12.419;17:50:28.780;0:31.147;0:40.226;0:38.585;230.5;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;57;9:01.379;0;;31.462;0;40.774;0;7:49.143;0;40.0;2:00:13.798;17:59:30.159;0:31.462;0:40.774;7:49.143;80.2;Neel JANI;0:06:45.006;LMP1;;Rebellion Racing;Rebellion;
1;1;58;3:08.845;0;;1:20.342;0;58.532;0;49.971;0;114.7;2:03:22.643;18:02:39.004;1:20.342;0:58.532;0:49.971;193.8;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;59;3:31.847;0;;40.802;0;1:11.118;0;1:39.927;0;102.3;2:06:54.490;18:06:10.851;0:40.802;1:11.118;1:39.927;70.8;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;60;3:44.505;0;;1:24.490;0;1:20.835;0;59.180;0;96.5;2:10:38.995;18:09:55.356;1:24.490;1:20.835;0:59.180;169.5;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;61;2:24.869;0;;39.528;0;51.220;0;54.121;0;149.6;2:13:03.864;18:12:20.225;0:39.528;0:51.220;0:54.121;190.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;62;2:24.393;0;;45.940;0;45.757;0;52.696;0;150.1;2:15:28.257;18:14:44.618;0:45.940;0:45.757;0:52.696;243.2;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;63;1:52.265;0;;33.567;0;39.570;0;39.128;0;193.0;2:17:20.522;18:16:36.883;0:33.567;0:39.570;0:39.128;283.1;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;64;1:48.189;0;;31.956;0;37.740;0;38.493;0;200.3;2:19:08.711;18:18:25.072;0:31.956;0:37.740;0:38.493;258.4;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;65;1:46.502;0;;31.743;0;37.569;0;37.190;0;203.5;2:20:55.213;18:20:11.574;0:31.743;0:37.569;0:37.190;286.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;66;1:45.862;0;;31.378;0;37.398;0;37.086;0;204.7;2:22:41.075;18:21:57.436;0:31.378;0:37.398;0:37.086;286.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;67;1:45.817;0;;31.284;0;37.213;0;37.320;0;204.8;2:24:26.892;18:23:43.253;0:31.284;0:37.213;0:37.320;287.2;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;68;1:47.116;0;;31.468;0;38.159;0;37.489;0;202.3;2:26:14.008;18:25:30.369;0:31.468;0:38.159;0:37.489;287.2;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;69;1:46.463;0;;31.170;0;38.069;0;37.224;0;203.5;2:28:00.471;18:27:16.832;0:31.170;0:38.069;0:37.224;287.2;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;70;1:47.194;0;;31.226;0;37.160;0;38.808;0;202.1;2:29:47.665;18:29:04.026;0:31.226;0:37.160;0:38.808;286.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;71;1:47.468;0;;32.527;0;37.636;0;37.305;0;201.6;2:31:35.133;18:30:51.494;0:32.527;0:37.636;0:37.305;288.5;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;72;1:52.431;0;;32.543;0;40.210;0;39.678;0;192.7;2:33:27.564;18:32:43.925;0:32.543;0:40.210;0:39.678;259.9;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;73;1:49.427;0;;32.874;0;38.926;0;37.627;0;198.0;2:35:16.991;18:34:33.352;0:32.874;0:38.926;0:37.627;286.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;74;1:45.508;0;;31.366;0;37.067;0;37.075;0;205.4;2:37:02.499;18:36:18.860;0:31.366;0:37.067;0:37.075;286.6;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;75;1:45.626;0;;31.144;0;37.269;0;37.213;0;205.1;2:38:48.125;18:38:04.486;0:31.144;0:37.269;0:37.213;287.8;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;76;1:44.544;0;;30.890;1;36.852;1;36.802;1;207.3;2:40:32.669;18:39:49.030;0:30.890;0:36.852;0:36.802;288.5;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;77;1:47.348;0;;31.461;0;37.013;0;38.874;0;201.9;2:42:20.017;18:41:36.378;0:31.461;0:37.013;0:38.874;267.5;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;78;1:45.104;0;;31.191;0;37.032;0;36.881;0;206.2;2:44:05.121;18:43:21.482;0:31.191;0:37.032;0:36.881;290.3;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;79;1:48.931;0;;32.095;0;37.619;0;39.217;0;198.9;2:45:54.052;18:45:10.413;0:32.095;0:37.619;0:39.217;272.3;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;80;1:47.548;0;;32.777;0;37.265;0;37.506;0;201.5;2:47:41.600;18:46:57.961;0:32.777;0:37.265;0:37.506;290.3;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;1;81;1:50.710;0;;32.529;0;37.667;0;40.514;0;195.7;2:49:32.310;18:48:48.671;0:32.529;0:37.667;0:40.514;283.7;Neel JANI;;LMP1;;Rebellion Racing;Rebellion;
1;3;82;4:06.597;0;;35.006;0;57.397;0;2:34.194;0;87.9;2:53:38.907;18:52:55.268;0:35.006;0:57.397;2:34.194;80.2;Bruno SENNA;0:01:20.799;LMP1;;Rebellion Racing;Rebellion;
1;3;83;4:22.644;0;;1:20.285;0;1:22.998;0;1:39.361;0;82.5;2:58:01.551;18:57:17.912;1:20.285;1:22.998;1:39.361;79.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;84;2:46.369;0;;1:20.643;0;46.280;0;39.446;0;130.2;3:00:47.920;19:00:04.281;1:20.643;0:46.280;0:39.446;286.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;85;1:51.609;0;;34.138;0;39.663;0;37.808;0;194.1;3:02:39.529;19:01:55.890;0:34.138;0:39.663;0:37.808;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;86;1:47.948;0;;32.308;0;38.271;0;37.369;0;200.7;3:04:27.477;19:03:43.838;0:32.308;0:38.271;0:37.369;285.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;87;1:46.688;0;;31.702;0;37.677;0;37.309;0;203.1;3:06:14.165;19:05:30.526;0:31.702;0:37.677;0:37.309;286.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;88;1:46.558;0;;31.774;0;37.385;0;37.399;0;203.3;3:08:00.723;19:07:17.084;0:31.774;0:37.385;0:37.399;286.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;89;1:47.081;0;;31.596;0;38.222;0;37.263;0;202.4;3:09:47.804;19:09:04.165;0:31.596;0:38.222;0:37.263;285.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;90;1:46.973;0;;31.310;0;38.082;0;37.581;0;202.6;3:11:34.777;19:10:51.138;0:31.310;0:38.082;0:37.581;286.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;91;1:45.895;0;;31.249;0;37.684;0;36.962;0;204.6;3:13:20.672;19:12:37.033;0:31.249;0:37.684;0:36.962;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;92;1:47.282;0;;31.262;0;37.704;0;38.316;0;202.0;3:15:07.954;19:14:24.315;0:31.262;0:37.704;0:38.316;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;93;1:48.659;0;;32.609;0;37.923;0;38.127;0;199.4;3:16:56.613;19:16:12.974;0:32.609;0:37.923;0:38.127;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;94;1:49.139;0;;32.236;0;39.342;0;37.561;0;198.5;3:18:45.752;19:18:02.113;0:32.236;0:39.342;0:37.561;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;95;1:47.158;0;;31.443;0;38.258;0;37.457;0;202.2;3:20:32.910;19:19:49.271;0:31.443;0:38.258;0:37.457;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;96;1:46.036;0;;31.221;0;37.514;0;37.301;0;204.3;3:22:18.946;19:21:35.307;0:31.221;0:37.514;0:37.301;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;97;1:46.608;0;;31.188;0;37.390;0;38.030;0;203.3;3:24:05.554;19:23:21.915;0:31.188;0:37.390;0:38.030;289.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;98;1:46.213;0;;31.703;0;37.477;0;37.033;0;204.0;3:25:51.767;19:25:08.128;0:31.703;0:37.477;0:37.033;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;99;1:48.002;0;;31.123;0;37.821;0;39.058;0;200.6;3:27:39.769;19:26:56.130;0:31.123;0:37.821;0:39.058;282.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;100;1:46.731;0;;32.177;0;37.350;0;37.204;0;203.0;3:29:26.500;19:28:42.861;0:32.177;0:37.350;0:37.204;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;101;1:47.151;0;;32.099;0;37.090;0;37.962;0;202.2;3:31:13.651;19:30:30.012;0:32.099;0:37.090;0:37.962;280.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;102;1:47.899;0;;32.548;0;38.374;0;36.977;0;200.8;3:33:01.550;19:32:17.911;0:32.548;0:38.374;0:36.977;287.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;103;1:46.583;0;;31.182;0;37.634;0;37.767;0;203.3;3:34:48.133;19:34:04.494;0:31.182;0:37.634;0:37.767;288.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;104;1:48.674;0;;31.996;0;38.166;0;38.512;0;199.4;3:36:36.807;19:35:53.168;0:31.996;0:38.166;0:38.512;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;105;2:56.524;0;;31.714;0;37.645;0;1:47.165;0;122.8;3:39:33.331;19:38:49.692;0:31.714;0:37.645;1:47.165;222.6;Bruno SENNA;0:01:12.401;LMP1;;Rebellion Racing;Rebellion;
1;3;106;1:47.550;0;;32.426;0;37.658;0;37.466;0;201.5;3:41:20.881;19:40:37.242;0:32.426;0:37.658;0:37.466;286.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;107;1:52.871;0;;32.705;0;41.272;0;38.894;0;192.0;3:43:13.752;19:42:30.113;0:32.705;0:41.272;0:38.894;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;108;1:48.701;0;;32.102;0;38.103;0;38.496;0;199.3;3:45:02.453;19:44:18.814;0:32.102;0:38.103;0:38.496;284.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;109;1:49.388;0;;32.273;0;38.631;0;38.484;0;198.1;3:46:51.841;19:46:08.202;0:32.273;0:38.631;0:38.484;283.7;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;110;1:47.013;0;;31.902;0;37.639;0;37.472;0;202.5;3:48:38.854;19:47:55.215;0:31.902;0:37.639;0:37.472;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;111;1:49.247;0;;32.200;0;38.111;0;38.936;0;198.3;3:50:28.101;19:49:44.462;0:32.200;0:38.111;0:38.936;286.0;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;112;1:46.820;0;;31.584;0;37.484;0;37.752;0;202.8;3:52:14.921;19:51:31.282;0:31.584;0:37.484;0:37.752;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;113;1:46.680;0;;31.468;0;37.699;0;37.513;0;203.1;3:54:01.601;19:53:17.962;0:31.468;0:37.699;0:37.513;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;114;1:46.658;0;;31.544;0;37.556;0;37.558;0;203.2;3:55:48.259;19:55:04.620;0:31.544;0:37.556;0:37.558;288.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;115;1:47.991;0;;31.720;0;38.486;0;37.785;0;200.7;3:57:36.250;19:56:52.611;0:31.720;0:38.486;0:37.785;289.1;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;116;1:47.522;0;;31.940;0;38.024;0;37.558;0;201.5;3:59:23.772;19:58:40.133;0:31.940;0:38.024;0:37.558;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;117;1:47.287;0;;32.330;0;37.592;0;37.365;0;202.0;4:01:11.059;20:00:27.420;0:32.330;0:37.592;0:37.365;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;118;1:49.088;0;;31.438;0;37.819;0;39.831;0;198.6;4:03:00.147;20:02:16.508;0:31.438;0:37.819;0:39.831;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;119;1:49.100;0;;31.468;0;39.340;0;38.292;0;198.6;4:04:49.247;20:04:05.608;0:31.468;0:39.340;0:38.292;286.6;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;120;1:46.346;0;;31.607;0;37.486;0;37.253;0;203.8;4:06:35.593;20:05:51.954;0:31.607;0:37.486;0:37.253;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;121;1:48.227;0;;32.069;0;37.660;0;38.498;0;200.2;4:08:23.820;20:07:40.181;0:32.069;0:37.660;0:38.498;265.4;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;122;1:46.759;0;;31.675;0;37.723;0;37.361;0;203.0;4:10:10.579;20:09:26.940;0:31.675;0:37.723;0:37.361;287.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;123;1:47.632;0;;31.234;0;38.157;0;38.241;0;201.3;4:11:58.211;20:11:14.572;0:31.234;0:38.157;0:38.241;272.3;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;124;1:48.477;0;;32.606;0;38.377;0;37.494;0;199.8;4:13:46.688;20:13:03.049;0:32.606;0:38.377;0:37.494;287.2;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;125;1:47.530;0;;31.479;0;38.206;0;37.845;0;201.5;4:15:34.218;20:14:50.579;0:31.479;0:38.206;0:37.845;288.5;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;3;126;1:47.783;0;;32.142;0;37.839;0;37.802;0;201.0;4:17:22.001;20:16:38.362;0:32.142;0:37.839;0:37.802;287.8;Bruno SENNA;;LMP1;;Rebellion Racing;Rebellion;
1;2;127;3:03.286;0;;32.225;0;38.126;0;1:52.935;0;118.2;4:20:25.287;20:19:41.648;0:32.225;0:38.126;1:52.935;230.5;Mathias BECHE;0:01:18.241;LMP1;;Rebellion Racing;Rebellion;
1;2;128;1:49.067;0;;33.659;0;37.873;0;37.535;0;198.7;4:22:14.354;20:21:30.715;0:33.659;0:37.873;0:37.535;285.4;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
1;2;129;1:47.158;0;;31.722;0;37.487;0;37.949;0;202.2;4:24:01.512;20:23:17.873;0:31.722;0:37.487;0:37.949;287.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
