TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1560603669;6/15/2019 1:01:09 PM;18.8333;22.7778;57;1010.3;5.30467;159;
1560603729;6/15/2019 1:02:09 PM;18.8333;22.7778;57;1010.26;4.24374;137;
1560603789;6/15/2019 1:03:09 PM;18.8889;22.7778;57;1010.33;2.12187;132;
1560603849;6/15/2019 1:04:09 PM;18.8889;22.7778;57;1010.36;3.1828;138;
1560603910;6/15/2019 1:05:10 PM;18.9444;22.7778;57;1010.36;4.24374;129;
1560603970;6/15/2019 1:06:10 PM;18.9444;22.7778;57;1010.43;5.30467;146;
1560604030;6/15/2019 1:07:10 PM;18.9444;22.7778;57;1010.4;6.3656;221;
1560604090;6/15/2019 1:08:10 PM;18.9444;22.7778;57;1010.46;4.24374;187;
1560604150;6/15/2019 1:09:10 PM;18.9444;22.7778;57;1010.5;6.3656;161;
1560604210;6/15/2019 1:10:10 PM;18.9444;22.7778;57;1010.53;5.30467;173;
1560604270;6/15/2019 1:11:10 PM;18.9444;22.7778;57;1010.46;4.24374;240;
1560604330;6/15/2019 1:12:10 PM;18.8889;22.7778;57;1010.43;3.1828;207;
1560604390;6/15/2019 1:13:10 PM;18.8889;22.7778;57;1010.5;3.1828;163;
1560604450;6/15/2019 1:14:10 PM;18.8889;22.7778;57;1010.46;5.30467;148;
1560604510;6/15/2019 1:15:10 PM;18.8889;22.7778;57;1010.46;6.3656;158;
1560604571;6/15/2019 1:16:11 PM;18.8333;22.7778;57;1010.46;4.24374;157;
1560604631;6/15/2019 1:17:11 PM;18.8333;22.7778;58;1010.4;3.1828;143;
1560604691;6/15/2019 1:18:11 PM;18.8333;22.7778;58;1010.43;7.42654;155;
1560604751;6/15/2019 1:19:11 PM;18.8333;22.7778;58;1010.36;7.42654;146;
1560604811;6/15/2019 1:20:11 PM;18.7778;22.7778;58;1010.36;5.30467;159;
1560604871;6/15/2019 1:21:11 PM;18.7778;22.7778;58;1010.4;5.30467;172;
1560604931;6/15/2019 1:22:11 PM;18.7222;22.7778;59;1010.43;4.24374;136;
1560604991;6/15/2019 1:23:11 PM;18.7222;22.7778;59;1010.43;2.12187;138;
1560605051;6/15/2019 1:24:11 PM;18.7222;22.2222;60;1010.46;6.3656;153;
1560605111;6/15/2019 1:25:11 PM;18.7222;22.2222;60;1010.4;5.30467;164;
1560605171;6/15/2019 1:26:11 PM;18.7222;22.2222;60;1010.43;7.42654;211;
1560605232;6/15/2019 1:27:12 PM;18.7222;22.2222;59;1010.43;6.3656;136;
1560605292;6/15/2019 1:28:12 PM;18.6667;22.2222;58;1010.46;8.48747;190;
1560605352;6/15/2019 1:29:12 PM;18.7222;22.2222;58;1010.46;7.42654;178;
1560605412;6/15/2019 1:30:12 PM;18.7778;22.2222;59;1010.46;4.24374;158;
1560605472;6/15/2019 1:31:12 PM;18.7778;22.2222;59;1010.46;4.24374;151;
1560605532;6/15/2019 1:32:12 PM;18.8333;22.2222;58;1010.46;4.24374;171;
1560605592;6/15/2019 1:33:12 PM;18.8333;22.2222;58;1010.43;6.3656;188;
1560605652;6/15/2019 1:34:12 PM;18.8889;22.2222;56;1010.36;3.1828;142;
1560605712;6/15/2019 1:35:12 PM;18.8889;22.2222;56;1010.43;2.12187;136;
1560605772;6/15/2019 1:36:12 PM;18.8889;22.2222;57;1010.43;4.24374;158;
1560605833;6/15/2019 1:37:13 PM;18.8889;22.2222;57;1010.5;5.30467;202;
1560605893;6/15/2019 1:38:13 PM;18.9444;22.2222;57;1010.5;5.30467;164;
1560605953;6/15/2019 1:39:13 PM;18.9444;22.2222;56;1010.46;6.3656;175;
1560606013;6/15/2019 1:40:13 PM;18.9444;22.2222;56;1010.46;5.30467;165;
1560606073;6/15/2019 1:41:13 PM;18.9444;22.2222;57;1010.5;5.30467;174;
1560606133;6/15/2019 1:42:13 PM;18.9444;22.2222;56;1010.4;4.24374;133;
1560606193;6/15/2019 1:43:13 PM;18.8889;22.2222;56;1010.43;4.24374;165;
1560606253;6/15/2019 1:44:13 PM;18.8889;22.2222;57;1010.43;6.3656;151;
1560606313;6/15/2019 1:45:13 PM;18.9444;22.2222;57;1010.5;5.30467;175;
1560606373;6/15/2019 1:46:13 PM;18.9444;22.2222;57;1010.5;5.30467;171;
1560606433;6/15/2019 1:47:13 PM;18.9444;22.2222;57;1010.43;6.3656;131;
1560606494;6/15/2019 1:48:14 PM;18.8889;22.2222;57;1010.43;4.24374;162;
1560606554;6/15/2019 1:49:14 PM;18.8889;22.2222;57;1010.36;6.3656;169;
1560606614;6/15/2019 1:50:14 PM;18.8889;22.2222;57;1010.46;6.3656;211;
1560606674;6/15/2019 1:51:14 PM;18.9444;22.2222;57;1010.4;7.42654;213;
1560606734;6/15/2019 1:52:14 PM;18.9444;22.2222;57;1010.33;6.3656;145;
1560606794;6/15/2019 1:53:14 PM;18.9444;22.2222;57;1010.43;6.3656;218;
1560606854;6/15/2019 1:54:14 PM;18.9444;22.2222;58;1010.46;7.42654;190;
1560606914;6/15/2019 1:55:14 PM;18.9444;22.2222;58;1010.5;3.1828;186;
1560606974;6/15/2019 1:56:14 PM;18.8889;22.2222;58;1010.46;4.24374;163;
1560607034;6/15/2019 1:57:14 PM;18.8889;22.2222;58;1010.4;4.24374;157;
1560607094;6/15/2019 1:58:14 PM;18.8889;22.2222;58;1010.43;2.12187;241;
1560607155;6/15/2019 1:59:15 PM;18.8333;22.2222;59;1010.5;4.24374;159;
1560607215;6/15/2019 2:00:15 PM;18.8333;22.2222;58;1010.5;4.24374;162;
1560607275;6/15/2019 2:01:15 PM;18.8333;22.2222;58;1010.5;5.30467;171;
1560607335;6/15/2019 2:02:15 PM;18.8333;22.2222;59;1010.43;6.3656;170;
1560607395;6/15/2019 2:03:15 PM;18.8333;22.2222;59;1010.53;3.1828;110;
1560607455;6/15/2019 2:04:15 PM;18.7778;22.2222;59;1010.5;3.1828;160;
1560607515;6/15/2019 2:05:15 PM;18.7778;22.2222;60;1010.53;4.24374;177;
1560607575;6/15/2019 2:06:15 PM;18.7778;22.2222;60;1010.53;3.1828;130;
1560607635;6/15/2019 2:07:15 PM;18.7222;22.2222;60;1010.53;5.30467;169;
1560607695;6/15/2019 2:08:15 PM;18.7778;22.2222;59;1010.57;4.24374;161;
1560607755;6/15/2019 2:09:15 PM;18.7222;22.2222;59;1010.57;4.24374;196;
1560607816;6/15/2019 2:10:16 PM;18.7222;22.2222;59;1010.57;4.24374;167;
1560607876;6/15/2019 2:11:16 PM;18.7222;22.2222;59;1010.53;7.42654;153;
1560607936;6/15/2019 2:12:16 PM;18.7222;22.2222;59;1010.53;4.24374;174;
1560607996;6/15/2019 2:13:16 PM;18.7222;22.2222;59;1010.57;6.3656;155;
1560608056;6/15/2019 2:14:16 PM;18.7222;22.2222;58;1010.63;6.3656;161;
1560608116;6/15/2019 2:15:16 PM;18.6667;22.2222;59;1010.6;3.1828;136;
1560608176;6/15/2019 2:16:16 PM;18.6667;22.2222;59;1010.63;3.1828;148;
1560608236;6/15/2019 2:17:16 PM;18.6667;22.2222;58;1010.74;4.24374;150;
1560608296;6/15/2019 2:18:16 PM;18.6111;22.2222;58;1010.63;8.48747;153;
1560608356;6/15/2019 2:19:16 PM;18.6111;22.2222;59;1010.63;5.30467;151;
1560608417;6/15/2019 2:20:17 PM;18.6111;22.2222;59;1010.67;4.24374;188;
1560608477;6/15/2019 2:21:17 PM;18.5556;22.2222;58;1010.63;6.3656;188;
1560608537;6/15/2019 2:22:17 PM;18.5556;22.2222;58;1010.63;4.24374;189;
1560608597;6/15/2019 2:23:17 PM;18.5;22.2222;59;1010.7;6.3656;140;
1560608657;6/15/2019 2:24:17 PM;18.5;22.2222;59;1010.67;4.24374;167;
1560608717;6/15/2019 2:25:17 PM;18.4444;22.2222;59;1010.67;7.42654;160;
1560608777;6/15/2019 2:26:17 PM;18.4444;22.2222;59;1010.77;7.42654;168;
1560608837;6/15/2019 2:27:17 PM;18.4444;22.2222;60;1010.67;8.48747;146;
1560608897;6/15/2019 2:28:17 PM;18.4444;22.2222;60;1010.74;3.1828;200;
1560608957;6/15/2019 2:29:17 PM;18.4444;22.2222;60;1010.7;6.3656;155;
1560609017;6/15/2019 2:30:17 PM;18.4444;22.2222;60;1010.7;5.30467;157;
1560609078;6/15/2019 2:31:18 PM;18.4444;22.2222;60;1010.7;4.24374;180;
1560609138;6/15/2019 2:32:18 PM;18.4444;22.2222;60;1010.8;4.24374;198;
1560609198;6/15/2019 2:33:18 PM;18.5;22.2222;61;1010.7;3.1828;191;
1560609258;6/15/2019 2:34:18 PM;18.5556;22.2222;61;1010.7;5.30467;205;
1560609318;6/15/2019 2:35:18 PM;18.6111;22.2222;61;1010.7;2.12187;174;
1560609378;6/15/2019 2:36:18 PM;18.6111;22.2222;60;1010.63;4.24374;176;
1560609438;6/15/2019 2:37:18 PM;18.6111;22.2222;60;1010.67;8.48747;147;
1560609498;6/15/2019 2:38:18 PM;18.6111;22.2222;60;1010.7;4.24374;155;
1560609558;6/15/2019 2:39:18 PM;18.6111;22.2222;60;1010.74;3.1828;197;
1560609618;6/15/2019 2:40:18 PM;18.6111;22.2222;61;1010.74;6.3656;166;
1560609678;6/15/2019 2:41:18 PM;18.6667;22.2222;60;1010.7;3.1828;180;
1560609739;6/15/2019 2:42:19 PM;18.7222;22.2222;61;1010.77;5.30467;191;
1560609799;6/15/2019 2:43:19 PM;18.7778;22.2222;61;1010.77;3.1828;144;
1560609859;6/15/2019 2:44:19 PM;18.8333;22.2222;60;1010.74;3.1828;153;
1560609919;6/15/2019 2:45:19 PM;18.8889;22.2222;60;1010.74;6.3656;165;
1560609979;6/15/2019 2:46:19 PM;18.9444;22.2222;59;1010.8;4.24374;184;
1560610039;6/15/2019 2:47:19 PM;19.1111;22.7778;59;1010.77;4.24374;153;
1560610099;6/15/2019 2:48:19 PM;19.1667;22.7778;59;1010.74;3.1828;178;
1560610159;6/15/2019 2:49:19 PM;19.2778;22.7778;59;1010.74;6.3656;165;
1560610219;6/15/2019 2:50:19 PM;19.3333;22.7778;58;1010.77;9.54841;240;
1560610279;6/15/2019 2:51:19 PM;19.3889;22.7778;57;1010.7;6.3656;200;
1560610339;6/15/2019 2:52:19 PM;19.4444;22.7778;57;1010.77;6.3656;171;
1560610400;6/15/2019 2:53:20 PM;19.5;22.7778;56;1010.7;4.24374;173;
1560610460;6/15/2019 2:54:20 PM;19.5556;22.7778;57;1010.74;5.30467;209;
1560610520;6/15/2019 2:55:20 PM;19.5556;22.7778;56;1010.74;4.24374;182;
1560610580;6/15/2019 2:56:20 PM;19.5556;22.7778;56;1010.67;3.1828;180;
1560610640;6/15/2019 2:57:20 PM;19.5556;22.7778;56;1010.57;5.30467;154;
1560610700;6/15/2019 2:58:20 PM;19.5556;22.7778;57;1010.63;7.42654;187;
1560610760;6/15/2019 2:59:20 PM;19.5556;22.7778;57;1010.63;5.30467;164;
1560610820;6/15/2019 3:00:20 PM;19.5556;22.7778;57;1010.63;4.24374;169;
1560610880;6/15/2019 3:01:20 PM;19.5556;22.7778;57;1010.63;5.30467;193;
1560610940;6/15/2019 3:02:20 PM;19.6111;22.7778;57;1010.67;4.24374;200;
1560611000;6/15/2019 3:03:20 PM;19.6111;22.7778;56;1010.67;4.24374;188;
1560611061;6/15/2019 3:04:21 PM;19.6667;22.7778;56;1010.57;2.12187;134;
1560611121;6/15/2019 3:05:21 PM;19.6667;22.7778;56;1010.6;7.42654;182;
1560611181;6/15/2019 3:06:21 PM;19.6667;22.7778;56;1010.63;4.24374;177;
1560611241;6/15/2019 3:07:21 PM;19.6111;22.7778;56;1010.63;6.3656;144;
1560611301;6/15/2019 3:08:21 PM;19.6111;22.7778;56;1010.6;5.30467;156;
1560611361;6/15/2019 3:09:21 PM;19.5556;22.7778;55;1010.6;7.42654;229;
1560611421;6/15/2019 3:10:21 PM;19.5;22.7778;54;1010.57;7.42654;159;
1560611481;6/15/2019 3:11:21 PM;19.3889;23.3333;55;1010.53;7.42654;159;
1560611541;6/15/2019 3:12:21 PM;19.3333;23.3333;55;1010.6;4.24374;163;
