NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
3;2;15;3:47.833;0;;58.093;0;1:04.263;0;1:45.477;0;86.1;1:40:23.270;12:40:23.270;0:58.093;1:04.263;1:45.477;78.8;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;16;33:08.858;0;;31:20.901;0;1:01.235;0;46.722;0;9.9;2:13:32.128;13:13:32.128;31:20.901;1:01.235;0:46.722;168.0;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;17;3:05.810;0;B;50.612;0;1:03.465;0;1:11.733;0;105.6;2:16:37.938;13:16:37.938;0:50.612;1:03.465;1:11.733;103.3;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;18;3:09.149;0;;1:18.943;0;55.624;0;54.582;0;103.7;2:19:47.087;13:19:47.087;1:18.943;0:55.624;0:54.582;154.7;Thomas LAURENT;0:00:34.874;LMP1;;Rebellion Racing;Rebellion;
3;2;19;2:47.208;0;;57.109;0;57.013;0;53.086;0;117.4;2:22:34.295;13:22:34.295;0:57.109;0:57.013;0:53.086;205.3;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;20;2:50.649;0;;54.038;0;1:04.105;0;52.506;0;115.0;2:25:24.944;13:25:24.944;0:54.038;1:04.105;0:52.506;150.0;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;21;2:48.720;0;;53.016;0;1:01.106;0;54.598;0;116.3;2:28:13.664;13:28:13.664;0:53.016;1:01.106;0:54.598;155.4;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;22;2:50.212;0;;52.809;0;1:03.456;0;53.947;0;115.3;2:31:03.876;13:31:03.876;0:52.809;1:03.456;0:53.947;157.0;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;23;2:48.473;0;;52.140;0;1:00.244;0;56.089;0;116.5;2:33:52.349;13:33:52.349;0:52.140;1:00.244;0:56.089;141.5;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;24;2:51.612;0;;56.796;0;56.132;0;58.684;0;114.3;2:36:43.961;13:36:43.961;0:56.796;0:56.132;0:58.684;175.3;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;25;2:48.000;0;;52.146;0;59.503;0;56.351;0;116.8;2:39:31.961;13:39:31.961;0:52.146;0:59.503;0:56.351;176.2;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;26;2:46.168;0;;51.535;0;58.593;0;56.040;0;118.1;2:42:18.129;13:42:18.129;0:51.535;0:58.593;0:56.040;124.1;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;27;2:46.077;0;;50.847;0;56.536;0;58.694;0;118.2;2:45:04.206;13:45:04.206;0:50.847;0:56.536;0:58.694;117.5;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;28;2:48.936;0;;49.122;0;1:01.765;0;58.049;0;116.2;2:47:53.142;13:47:53.142;0:49.122;1:01.765;0:58.049;129.0;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;29;2:49.271;0;;54.354;0;1:01.111;0;53.806;0;115.9;2:50:42.413;13:50:42.413;0:54.354;1:01.111;0:53.806;142.5;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;30;2:38.735;0;;52.040;0;58.643;0;48.052;0;123.6;2:53:21.148;13:53:21.148;0:52.040;0:58.643;0:48.052;136.0;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;2;31;2:19.423;0;B;45.276;0;49.771;0;44.376;0;140.7;2:55:40.571;13:55:40.571;0:45.276;0:49.771;0:44.376;247.7;Thomas LAURENT;;LMP1;;Rebellion Racing;Rebellion;
3;1;32;3:12.598;0;;1:43.088;0;50.972;0;38.538;0;101.9;2:58:53.169;13:58:53.169;1:43.088;0:50.972;0:38.538;255.9;Mathias BECHE;0:01:01.522;LMP1;;Rebellion Racing;Rebellion;
3;1;33;2:31.559;0;;45.290;0;51.651;0;54.618;0;129.5;3:01:24.728;14:01:24.728;0:45.290;0:51.651;0:54.618;155.6;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;34;3:03.481;0;;1:10.588;0;58.310;0;54.583;0;107.0;3:04:28.209;14:04:28.209;1:10.588;0:58.310;0:54.583;84.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;35;2:37.589;0;;56.652;0;54.612;0;46.325;0;124.5;3:07:05.798;14:07:05.798;0:56.652;0:54.612;0:46.325;204.2;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;36;2:14.633;0;;46.084;0;50.084;0;38.465;0;145.8;3:09:20.431;14:09:20.431;0:46.084;0:50.084;0:38.465;217.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;37;2:13.965;0;;45.670;0;50.599;0;37.696;0;146.5;3:11:34.396;14:11:34.396;0:45.670;0:50.599;0:37.696;266.0;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;38;2:13.955;0;;45.126;0;51.133;0;37.696;0;146.5;3:13:48.351;14:13:48.351;0:45.126;0:51.133;0:37.696;288.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;39;2:09.488;0;;43.728;0;48.908;0;36.852;0;151.5;3:15:57.839;14:15:57.839;0:43.728;0:48.908;0:36.852;297.5;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;40;2:08.310;0;;43.095;0;48.655;0;36.560;0;152.9;3:18:06.149;14:18:06.149;0:43.095;0:48.655;0:36.560;298.3;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;41;2:06.863;0;;43.371;0;47.477;0;36.015;0;154.7;3:20:13.012;14:20:13.012;0:43.371;0:47.477;0:36.015;300.0;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;42;2:05.956;0;;43.417;0;46.722;0;35.817;0;155.8;3:22:18.968;14:22:18.968;0:43.417;0:46.722;0:35.817;300.0;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;43;2:05.320;0;;42.926;0;46.556;0;35.838;0;156.6;3:24:24.288;14:24:24.288;0:42.926;0:46.556;0:35.838;299.2;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;44;2:05.156;0;;42.652;0;46.667;0;35.837;0;156.8;3:26:29.444;14:26:29.444;0:42.652;0:46.667;0:35.837;300.0;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;45;2:05.896;0;;43.189;0;46.942;0;35.765;1;155.9;3:28:35.340;14:28:35.340;0:43.189;0:46.942;0:35.765;302.5;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;46;2:05.349;0;;42.483;1;46.747;0;36.119;0;156.6;3:30:40.689;14:30:40.689;0:42.483;0:46.747;0:36.119;304.2;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;47;2:08.282;0;;43.955;0;47.495;0;36.832;0;153.0;3:32:48.971;14:32:48.971;0:43.955;0:47.495;0:36.832;300.8;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;48;2:07.178;0;;42.771;0;46.519;1;37.888;0;154.3;3:34:56.149;14:34:56.149;0:42.771;0:46.519;0:37.888;301.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;49;2:12.440;0;;46.341;0;48.519;0;37.580;0;148.2;3:37:08.589;14:37:08.589;0:46.341;0:48.519;0:37.580;301.7;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;50;2:24.343;0;;47.127;0;55.183;0;42.033;0;136.0;3:39:32.932;14:39:32.932;0:47.127;0:55.183;0:42.033;236.3;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;51;2:45.973;0;B;51.541;0;53.934;0;1:00.498;0;118.2;3:42:18.905;14:42:18.905;0:51.541;0:53.934;1:00.498;254.1;Mathias BECHE;;LMP1;;Rebellion Racing;Rebellion;
3;1;52;3:55.813;0;B;1:13.854;0;1:10.992;0;1:30.967;0;83.2;3:46:14.718;14:46:14.718;1:13.854;1:10.992;1:30.967;116.6;Mathias BECHE;0:00:30.516;LMP1;;Rebellion Racing;Rebellion;
3;1;53;3:54.321;0;B;1:20.269;0;1:06.344;0;1:27.708;0;83.7;3:50:09.039;14:50:09.039;1:20.269;1:06.344;1:27.708;69.8;Mathias BECHE;0:00:35.974;LMP1;;Rebellion Racing;Rebellion;
3;1;54;4:00.863;0;B;1:16.967;0;1:14.319;0;1:29.577;0;81.5;3:54:09.902;14:54:09.902;1:16.967;1:14.319;1:29.577;102.4;Mathias BECHE;0:00:24.746;LMP1;;Rebellion Racing;Rebellion;
3;3;55;3:24.278;0;;1:47.221;0;54.457;0;42.600;0;96.1;3:57:34.180;14:57:34.180;1:47.221;0:54.457;0:42.600;199.6;Gustavo MENEZES;0:01:00.258;LMP1;;Rebellion Racing;Rebellion;
3;3;56;2:37.795;0;;46.451;0;1:00.429;0;50.915;0;124.4;4:00:11.975;15:00:11.975;0:46.451;1:00.429;0:50.915;210.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;57;2:44.951;0;;56.457;0;1:01.982;0;46.512;0;119.0;4:02:56.926;15:02:56.926;0:56.457;1:01.982;0:46.512;225.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;58;2:15.818;0;;45.657;0;51.349;0;38.812;0;144.5;4:05:12.744;15:05:12.744;0:45.657;0:51.349;0:38.812;237.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;59;2:14.918;0;;46.777;0;49.800;0;38.341;0;145.4;4:07:27.662;15:07:27.662;0:46.777;0:49.800;0:38.341;254.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;60;2:14.741;0;;46.464;0;51.295;0;36.982;0;145.6;4:09:42.403;15:09:42.403;0:46.464;0:51.295;0:36.982;298.3;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;61;2:07.212;0;;43.346;0;47.661;0;36.205;0;154.3;4:11:49.615;15:11:49.615;0:43.346;0:47.661;0:36.205;300.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;62;2:05.394;0;;42.655;0;46.798;0;35.941;0;156.5;4:13:55.009;15:13:55.009;0:42.655;0:46.798;0:35.941;300.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;63;2:05.568;0;;42.657;0;46.383;0;36.528;0;156.3;4:16:00.577;15:16:00.577;0:42.657;0:46.383;0:36.528;300.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;64;2:04.503;0;;42.440;0;45.791;0;36.272;0;157.6;4:18:05.080;15:18:05.080;0:42.440;0:45.791;0:36.272;301.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;65;2:03.842;0;;42.249;0;45.916;0;35.677;0;158.5;4:20:08.922;15:20:08.922;0:42.249;0:45.916;0:35.677;300.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;66;2:03.954;0;;42.417;0;45.838;0;35.699;0;158.3;4:22:12.876;15:22:12.876;0:42.417;0:45.838;0:35.699;300.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;67;2:04.071;0;;42.569;0;45.992;0;35.510;0;158.2;4:24:16.947;15:24:16.947;0:42.569;0:45.992;0:35.510;302.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;68;2:05.567;0;;42.216;0;46.879;0;36.472;0;156.3;4:26:22.514;15:26:22.514;0:42.216;0:46.879;0:36.472;300.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;69;2:05.965;0;;43.698;0;46.255;0;36.012;0;155.8;4:28:28.479;15:28:28.479;0:43.698;0:46.255;0:36.012;304.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;70;2:05.465;0;;43.082;0;46.302;0;36.081;0;156.4;4:30:33.944;15:30:33.944;0:43.082;0:46.302;0:36.081;305.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;71;2:05.607;0;;43.009;0;46.733;0;35.865;0;156.2;4:32:39.551;15:32:39.551;0:43.009;0:46.733;0:35.865;302.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;72;2:06.973;0;;42.425;0;46.649;0;37.899;0;154.5;4:34:46.524;15:34:46.524;0:42.425;0:46.649;0:37.899;303.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;73;2:04.319;0;;42.315;0;46.354;0;35.650;0;157.8;4:36:50.843;15:36:50.843;0:42.315;0:46.354;0:35.650;303.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;74;2:05.082;0;;42.750;0;46.574;0;35.758;0;156.9;4:38:55.925;15:38:55.925;0:42.750;0:46.574;0:35.758;301.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;75;2:04.819;0;;43.633;0;45.644;0;35.542;0;157.2;4:41:00.744;15:41:00.744;0:43.633;0:45.644;0:35.542;302.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;76;2:05.148;0;;42.531;0;46.108;0;36.509;0;156.8;4:43:05.892;15:43:05.892;0:42.531;0:46.108;0:36.509;298.3;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;77;2:03.636;0;;42.530;0;45.635;0;35.471;0;158.7;4:45:09.528;15:45:09.528;0:42.530;0:45.635;0:35.471;304.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;78;2:11.450;0;B;43.160;0;46.921;0;41.369;0;149.3;4:47:20.978;15:47:20.978;0:43.160;0:46.921;0:41.369;303.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;79;3:07.299;0;;1:45.603;0;46.072;0;35.624;0;104.8;4:50:28.277;15:50:28.277;1:45.603;0:46.072;0:35.624;301.7;Gustavo MENEZES;0:01:05.759;LMP1;;Rebellion Racing;Rebellion;
3;3;80;2:04.799;0;;42.072;0;46.217;0;36.510;0;157.2;4:52:33.076;15:52:33.076;0:42.072;0:46.217;0:36.510;302.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;81;2:03.051;0;;41.595;2;45.241;0;36.215;0;159.5;4:54:36.127;15:54:36.127;0:41.595;0:45.241;0:36.215;302.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;82;2:04.473;0;;42.745;0;45.993;0;35.735;0;157.7;4:56:40.600;15:56:40.600;0:42.745;0:45.993;0:35.735;301.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;83;2:03.465;0;;42.106;0;45.589;0;35.770;0;158.9;4:58:44.065;15:58:44.065;0:42.106;0:45.589;0:35.770;300.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;84;2:02.514;0;;41.727;0;45.286;0;35.501;0;160.2;5:00:46.579;16:00:46.579;0:41.727;0:45.286;0:35.501;301.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;85;2:06.238;0;;41.775;0;49.011;0;35.452;0;155.4;5:02:52.817;16:02:52.817;0:41.775;0:49.011;0:35.452;296.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;86;2:03.487;0;;42.280;0;45.965;0;35.242;0;158.9;5:04:56.304;16:04:56.304;0:42.280;0:45.965;0:35.242;303.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;87;2:03.413;0;;43.042;0;45.222;2;35.149;0;159.0;5:06:59.717;16:06:59.717;0:43.042;0:45.222;0:35.149;302.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;88;2:02.379;2;;42.106;0;45.386;0;34.887;2;160.4;5:09:02.096;16:09:02.096;0:42.106;0:45.386;0:34.887;303.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;89;2:05.663;0;;41.970;0;48.388;0;35.305;0;156.2;5:11:07.759;16:11:07.759;0:41.970;0:48.388;0:35.305;304.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;90;2:03.230;0;;42.664;0;45.313;0;35.253;0;159.2;5:13:10.989;16:13:10.989;0:42.664;0:45.313;0:35.253;304.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;91;2:03.056;0;;42.272;0;45.402;0;35.382;0;159.5;5:15:14.045;16:15:14.045;0:42.272;0:45.402;0:35.382;301.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;92;2:11.837;0;B;43.834;0;46.822;0;41.181;0;148.8;5:17:25.882;16:17:25.882;0:43.834;0:46.822;0:41.181;301.7;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;93;2:23.225;0;;1:01.793;0;45.992;0;35.440;0;137.0;5:19:49.107;16:19:49.107;1:01.793;0:45.992;0:35.440;301.7;Gustavo MENEZES;0:00:23.148;LMP1;;Rebellion Racing;Rebellion;
3;3;94;2:11.805;0;B;42.851;0;46.610;0;42.344;0;148.9;5:22:00.912;16:22:00.912;0:42.851;0:46.610;0:42.344;297.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;95;2:57.256;0;;1:32.517;0;48.679;0;36.060;0;110.7;5:24:58.168;16:24:58.168;1:32.517;0:48.679;0:36.060;295.9;Gustavo MENEZES;0:00:53.026;LMP1;;Rebellion Racing;Rebellion;
3;3;96;2:04.950;0;;42.672;0;46.262;0;36.016;0;157.1;5:27:03.118;16:27:03.118;0:42.672;0:46.262;0:36.016;295.1;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;97;2:06.441;0;;43.286;0;47.249;0;35.906;0;155.2;5:29:09.559;16:29:09.559;0:43.286;0:47.249;0:35.906;300.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;98;2:07.622;0;;42.937;0;48.302;0;36.383;0;153.8;5:31:17.181;16:31:17.181;0:42.937;0:48.302;0:36.383;289.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;99;2:06.665;0;;42.613;0;47.583;0;36.469;0;154.9;5:33:23.846;16:33:23.846;0:42.613;0:47.583;0:36.469;285.0;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;100;2:07.517;0;;44.054;0;47.641;0;35.822;0;153.9;5:35:31.363;16:35:31.363;0:44.054;0:47.641;0:35.822;291.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;101;2:06.911;0;;43.063;0;47.708;0;36.140;0;154.6;5:37:38.274;16:37:38.274;0:43.063;0:47.708;0:36.140;297.5;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;102;2:20.774;0;;44.085;0;47.849;0;48.840;0;139.4;5:39:59.048;16:39:59.048;0:44.085;0:47.849;0:48.840;141.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;103;3:38.401;0;;50.628;0;1:20.060;0;1:27.713;0;89.9;5:43:37.449;16:43:37.449;0:50.628;1:20.060;1:27.713;73.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;104;3:43.641;0;;1:14.971;0;1:14.574;0;1:14.096;0;87.7;5:47:21.090;16:47:21.090;1:14.971;1:14.574;1:14.096;97.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;105;3:01.179;0;;1:08.207;0;1:05.704;0;47.268;0;108.3;5:50:22.269;16:50:22.269;1:08.207;1:05.704;0:47.268;200.4;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;106;2:52.437;0;;58.238;0;1:06.432;0;47.767;0;113.8;5:53:14.706;16:53:14.706;0:58.238;1:06.432;0:47.767;140.3;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;107;2:15.286;0;;46.277;0;51.277;0;37.732;0;145.1;5:55:29.992;16:55:29.992;0:46.277;0:51.277;0:37.732;295.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;108;2:12.115;0;;44.338;0;48.954;0;38.823;0;148.5;5:57:42.107;16:57:42.107;0:44.338;0:48.954;0:38.823;281.2;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;109;2:10.395;0;;44.962;0;48.271;0;37.162;0;150.5;5:59:52.502;16:59:52.502;0:44.962;0:48.271;0:37.162;295.9;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
3;3;110;2:11.829;0;;44.314;0;49.490;0;38.025;0;148.9;6:02:04.331;17:02:04.331;0:44.314;0:49.490;0:38.025;288.8;Gustavo MENEZES;;LMP1;;Rebellion Racing;Rebellion;
31;3;1;3:23.187;0;;1:24.452;0;1:02.214;0;56.521;0;93.2;3:23.187;11:03:23.187;1:24.452;1:02.214;0:56.521;159.1;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;2;3:00.515;0;;56.827;0;1:06.450;0;57.238;0;108.7;6:23.702;11:06:23.702;0:56.827;1:06.450;0:57.238;153.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;3;2:56.852;0;;55.707;0;1:06.713;0;54.432;0;111.0;9:20.554;11:09:20.554;0:55.707;1:06.713;0:54.432;130.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;4;2:53.848;0;;54.697;0;1:06.140;0;53.011;0;112.9;12:14.402;11:12:14.402;0:54.697;1:06.140;0:53.011;147.5;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;5;3:00.916;0;;59.116;0;1:10.272;0;51.528;0;108.5;15:15.318;11:15:15.318;0:59.116;1:10.272;0:51.528;167.4;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;6;3:15.269;0;;51.581;0;1:13.425;0;1:10.263;0;100.5;18:30.587;11:18:30.587;0:51.581;1:13.425;1:10.263;129.7;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;7;54:44.178;0;;52:52.428;0;1:01.737;0;50.013;0;6.0;1:13:14.765;12:13:14.765;52:52.428;1:01.737;0:50.013;179.1;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;8;2:42.955;0;;51.465;0;1:03.967;0;47.523;0;120.4;1:15:57.720;12:15:57.720;0:51.465;1:03.967;0:47.523;175.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;9;2:16.097;0;;47.597;0;50.088;0;38.412;0;144.2;1:18:13.817;12:18:13.817;0:47.597;0:50.088;0:38.412;284.2;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;10;2:13.976;0;;45.011;0;50.215;0;38.750;0;146.5;1:20:27.793;12:20:27.793;0:45.011;0:50.215;0:38.750;270.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;11;2:14.325;0;;44.703;0;48.968;0;40.654;0;146.1;1:22:42.118;12:22:42.118;0:44.703;0:48.968;0:40.654;287.2;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;12;2:10.773;2;;43.989;0;48.953;2;37.831;1;150.1;1:24:52.891;12:24:52.891;0:43.989;0:48.953;0:37.831;285.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;13;2:12.894;0;;43.717;2;51.031;0;38.146;0;147.7;1:27:05.785;12:27:05.785;0:43.717;0:51.031;0:38.146;282.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;14;2:44.367;0;;44.465;0;50.973;0;1:08.929;0;119.4;1:29:50.152;12:29:50.152;0:44.465;0:50.973;1:08.929;94.8;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;15;3:21.324;0;;1:13.965;0;1:07.681;0;59.678;0;97.5;1:33:11.476;12:33:11.476;1:13.965;1:07.681;0:59.678;141.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;16;3:03.091;0;;1:02.043;0;1:05.972;0;55.076;0;107.2;1:36:14.567;12:36:14.567;1:02.043;1:05.972;0:55.076;150.0;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;17;3:09.886;0;;55.080;0;1:05.161;0;1:09.645;0;103.3;1:39:24.453;12:39:24.453;0:55.080;1:05.161;1:09.645;123.7;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;18;33:40.499;0;;31:52.935;0;58.606;0;48.958;0;9.7;2:13:04.952;13:13:04.952;31:52.935;0:58.606;0:48.958;198.5;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;19;3:06.989;0;B;57.986;0;1:06.377;0;1:02.626;0;104.9;2:16:11.941;13:16:11.941;0:57.986;1:06.377;1:02.626;165.9;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;20;3:12.552;0;;1:19.759;0;1:01.314;0;51.479;0;101.9;2:19:24.493;13:19:24.493;1:19.759;1:01.314;0:51.479;161.4;Anthony DAVIDSON;0:00:31.465;LMP2;;DragonSpeed;Oreca;
31;3;21;2:49.262;0;;55.463;0;1:05.425;0;48.374;0;115.9;2:22:13.755;13:22:13.755;0:55.463;1:05.425;0:48.374;187.8;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;22;2:51.156;0;;56.943;0;1:04.022;0;50.191;0;114.7;2:25:04.911;13:25:04.911;0:56.943;1:04.022;0:50.191;182.4;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;23;2:49.102;0;;53.458;0;1:04.085;0;51.559;0;116.0;2:27:54.013;13:27:54.013;0:53.458;1:04.085;0:51.559;170.1;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;24;2:47.125;0;;52.803;0;1:04.094;0;50.228;0;117.4;2:30:41.138;13:30:41.138;0:52.803;1:04.094;0:50.228;163.6;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;25;2:50.729;0;;56.424;0;1:03.252;0;51.053;0;114.9;2:33:31.867;13:33:31.867;0:56.424;1:03.252;0:51.053;161.7;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;26;2:47.617;0;;52.860;0;1:04.570;0;50.187;0;117.1;2:36:19.484;13:36:19.484;0:52.860;1:04.570;0:50.187;166.7;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;27;2:50.916;0;;55.035;0;1:05.310;0;50.571;0;114.8;2:39:10.400;13:39:10.400;0:55.035;1:05.310;0:50.571;152.1;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;28;2:50.629;0;;55.552;0;1:01.875;0;53.202;0;115.0;2:42:01.029;13:42:01.029;0:55.552;1:01.875;0:53.202;158.6;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
31;3;29;2:44.700;0;;53.205;0;1:00.487;0;51.008;0;119.1;2:44:45.729;13:44:45.729;0:53.205;1:00.487;0:51.008;161.9;Anthony DAVIDSON;;LMP2;;DragonSpeed;Oreca;
