TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1556969491;5/4/2019 11:31:31 AM;6.05556;10;69;960.549;6.3656;225;
1556969551;5/4/2019 11:32:31 AM;6.05556;10;71;960.549;11.6703;322;
1556969611;5/4/2019 11:33:31 AM;6;10;67;960.515;4.24374;315;
1556969671;5/4/2019 11:34:31 AM;5.94444;10;67;960.448;5.30467;325;
1556969731;5/4/2019 11:35:31 AM;5.88889;10.5556;69;960.583;6.3656;306;
1556969791;5/4/2019 11:36:31 AM;5.83333;10.5556;71;960.617;4.24374;318;
1556969851;5/4/2019 11:37:31 AM;5.83333;10.5556;76;960.956;19.0968;331;
1556969911;5/4/2019 11:38:31 AM;5.44444;10;77;961.057;8.48747;329;
1556969971;5/4/2019 11:39:31 AM;5.05555;10;79;961.057;9.54841;311;
1556970031;5/4/2019 11:40:31 AM;4.77778;10;80;961.091;7.42654;311;
1556970092;5/4/2019 11:41:32 AM;4.44444;10;82;961.159;5.30467;306;
1556970152;5/4/2019 11:42:32 AM;4.16667;10;83;961.057;5.30467;342;
1556970212;5/4/2019 11:43:32 AM;3.83333;10;83;961.159;12.7312;293;
1556970272;5/4/2019 11:44:32 AM;3.5;10;84;961.159;12.7312;333;
1556970332;5/4/2019 11:45:32 AM;3.27778;9.44444;85;961.227;14.8531;338;
1556970392;5/4/2019 11:46:32 AM;3;9.44444;86;961.26;6.3656;306;
1556970452;5/4/2019 11:47:32 AM;2.77778;9.44444;86;961.193;9.54841;331;
1556970512;5/4/2019 11:48:32 AM;2.66667;9.44444;88;961.362;8.48747;323;
1556970572;5/4/2019 11:49:32 AM;2.5;8.88889;88;961.362;7.42654;333;
1556970632;5/4/2019 11:50:32 AM;2.33333;8.88889;89;961.26;6.3656;298;
1556970693;5/4/2019 11:51:33 AM;2.27778;8.88889;89;961.294;6.3656;327;
1556970753;5/4/2019 11:52:33 AM;2.11111;8.88889;89;961.328;7.42654;330;
1556970813;5/4/2019 11:53:33 AM;2.05556;8.33333;89;961.328;8.48747;329;
1556970873;5/4/2019 11:54:33 AM;1.94444;8.33333;89;961.328;7.42654;334;
1556970933;5/4/2019 11:55:33 AM;1.94444;8.33333;89;961.26;6.3656;329;
1556970993;5/4/2019 11:56:33 AM;1.83333;8.33333;90;961.294;2.12187;294;
1556971053;5/4/2019 11:57:33 AM;1.83333;8.33333;90;961.294;5.30467;348;
1556971113;5/4/2019 11:58:33 AM;1.77778;8.33333;90;961.193;5.30467;335;
1556971173;5/4/2019 11:59:33 AM;1.77778;7.77778;90;961.227;5.30467;336;
1556971233;5/4/2019 12:00:33 PM;1.77778;7.77778;91;961.125;2.12187;276;
1556971293;5/4/2019 12:01:33 PM;1.77778;7.77778;91;961.227;3.1828;339;
1556971354;5/4/2019 12:02:34 PM;1.83333;7.77778;91;961.091;3.1828;317;
1556971414;5/4/2019 12:03:34 PM;1.83333;7.77778;92;961.159;2.12187;312;
1556971474;5/4/2019 12:04:34 PM;1.88889;7.77778;92;961.125;3.1828;323;
1556971534;5/4/2019 12:05:34 PM;1.94444;7.77778;92;961.193;6.3656;322;
1556971594;5/4/2019 12:06:34 PM;2.05556;7.77778;92;961.193;4.24374;343;
1556971654;5/4/2019 12:07:34 PM;2.11111;7.77778;92;961.193;6.3656;340;
1556971714;5/4/2019 12:08:34 PM;2.16667;7.77778;92;961.193;2.12187;344;
1556971774;5/4/2019 12:09:34 PM;2.27778;7.77778;92;961.227;3.1828;308;
1556971834;5/4/2019 12:10:34 PM;2.33333;7.77778;93;961.227;5.30467;335;
1556971894;5/4/2019 12:11:34 PM;2.44445;8.33333;92;961.227;5.30467;355;
1556971954;5/4/2019 12:12:34 PM;2.55555;8.33333;92;961.227;4.24374;340;
1556972015;5/4/2019 12:13:35 PM;2.61111;8.33333;92;961.227;7.42654;339;
1556972075;5/4/2019 12:14:35 PM;2.72222;8.33333;91;961.227;6.3656;325;
1556972135;5/4/2019 12:15:35 PM;2.83333;8.33333;91;961.227;6.3656;347;
1556972195;5/4/2019 12:16:35 PM;2.88889;8.88889;90;961.193;8.48747;327;
1556972255;5/4/2019 12:17:35 PM;3;8.88889;90;961.227;8.48747;337;
1556972315;5/4/2019 12:18:35 PM;3.05556;8.88889;89;961.193;4.24374;305;
1556972375;5/4/2019 12:19:35 PM;3.16667;8.88889;90;961.294;8.48747;340;
1556972435;5/4/2019 12:20:35 PM;3.22222;8.88889;90;961.26;6.3656;325;
1556972495;5/4/2019 12:21:35 PM;3.33333;8.88889;89;961.294;7.42654;334;
1556972555;5/4/2019 12:22:35 PM;3.38889;8.88889;87;961.328;9.54841;331;
1556972615;5/4/2019 12:23:35 PM;3.44444;9.44444;88;961.328;4.24374;333;
1556972676;5/4/2019 12:24:36 PM;3.5;9.44444;89;961.294;3.1828;317;
1556972736;5/4/2019 12:25:36 PM;3.55556;9.44444;89;961.26;2.12187;305;
1556972796;5/4/2019 12:26:36 PM;3.61111;9.44444;88;961.294;8.48747;339;
1556972856;5/4/2019 12:27:36 PM;3.66667;9.44444;88;961.227;9.54841;336;
1556972916;5/4/2019 12:28:36 PM;3.77778;9.44444;88;961.227;9.54841;302;
1556972976;5/4/2019 12:29:36 PM;3.83333;9.44444;87;961.227;7.42654;306;
1556973036;5/4/2019 12:30:36 PM;3.88889;9.44444;87;961.26;6.3656;323;
1556973096;5/4/2019 12:31:36 PM;4;9.44444;88;961.26;6.3656;349;
1556973156;5/4/2019 12:32:36 PM;4.11111;10;88;961.26;6.3656;298;
1556973216;5/4/2019 12:33:36 PM;4.16667;10;88;961.362;3.1828;325;
1556973276;5/4/2019 12:34:36 PM;4.22222;10;88;961.159;5.30467;355;
1556973337;5/4/2019 12:35:37 PM;4.33333;10;88;961.227;2.12187;317;
1556973397;5/4/2019 12:36:37 PM;4.38889;10;88;961.193;5.30467;330;
1556973457;5/4/2019 12:37:37 PM;4.5;10;86;961.26;6.3656;296;
1556973517;5/4/2019 12:38:37 PM;4.61111;10;88;961.227;7.42654;305;
1556973577;5/4/2019 12:39:37 PM;4.72222;10.5556;86;961.26;6.3656;313;
1556973637;5/4/2019 12:40:37 PM;4.77778;10.5556;85;961.328;8.48747;350;
1556973697;5/4/2019 12:41:37 PM;4.77778;10.5556;85;961.193;7.42654;317;
1556973757;5/4/2019 12:42:37 PM;4.72222;10.5556;84;961.26;5.30467;290;
1556973817;5/4/2019 12:43:37 PM;4.72222;10.5556;85;961.294;6.3656;313;
1556973877;5/4/2019 12:44:37 PM;4.72222;10.5556;83;961.227;4.24374;311;
1556973937;5/4/2019 12:45:37 PM;4.72222;11.1111;82;961.159;6.3656;336;
1556973998;5/4/2019 12:46:38 PM;4.66667;11.1111;83;961.159;3.1828;248;
1556974058;5/4/2019 12:47:38 PM;4.61111;11.1111;83;961.159;3.1828;298;
1556974118;5/4/2019 12:48:38 PM;4.66667;11.1111;85;961.091;3.1828;320;
1556974178;5/4/2019 12:49:38 PM;4.72222;11.1111;83;961.125;2.12187;305;
1556974238;5/4/2019 12:50:38 PM;4.77778;11.1111;86;961.159;3.1828;320;
1556974298;5/4/2019 12:51:38 PM;4.94445;11.1111;87;961.193;6.3656;306;
1556974358;5/4/2019 12:52:38 PM;5;11.1111;84;961.193;5.30467;355;
1556974418;5/4/2019 12:53:38 PM;5;11.1111;81;961.227;7.42654;327;
1556974478;5/4/2019 12:54:38 PM;5.05555;11.1111;80;961.193;4.24374;311;
1556974538;5/4/2019 12:55:38 PM;5.05555;11.6667;81;961.193;8.48747;297;
1556974599;5/4/2019 12:56:39 PM;5.05555;11.6667;80;961.091;6.3656;286;
1556974659;5/4/2019 12:57:39 PM;5;11.6667;81;961.023;8.48747;302;
1556974719;5/4/2019 12:58:39 PM;5.05555;11.6667;81;961.125;7.42654;335;
1556974779;5/4/2019 12:59:39 PM;5.05555;11.6667;79;961.193;9.54841;330;
1556974839;5/4/2019 1:00:39 PM;5.11111;11.6667;80;961.057;7.42654;9;
1556974899;5/4/2019 1:01:39 PM;5.16667;11.6667;79;961.125;2.12187;271;
1556974959;5/4/2019 1:02:39 PM;5.27778;11.6667;80;961.057;7.42654;343;
1556975019;5/4/2019 1:03:39 PM;5.33333;11.6667;78;961.091;4.24374;69;
1556975079;5/4/2019 1:04:39 PM;5.38889;11.6667;81;961.091;3.1828;13;
1556975139;5/4/2019 1:05:39 PM;5.55556;11.6667;81;960.99;2.12187;288;
1556975199;5/4/2019 1:06:39 PM;5.66667;11.6667;82;961.091;6.3656;296;
1556975260;5/4/2019 1:07:40 PM;5.83333;11.6667;81;961.057;7.42654;350;
1556975320;5/4/2019 1:08:40 PM;5.94444;11.6667;79;961.057;3.1828;344;
1556975380;5/4/2019 1:09:40 PM;6;12.2222;77;961.125;4.24374;310;
1556975440;5/4/2019 1:10:40 PM;6;12.2222;77;961.057;3.1828;283;
1556975500;5/4/2019 1:11:40 PM;6.05556;12.2222;78;961.125;4.24374;339;
1556975560;5/4/2019 1:12:40 PM;6.05556;12.2222;78;961.057;7.42654;296;
1556975620;5/4/2019 1:13:40 PM;6.11111;12.2222;76;960.99;2.12187;289;
1556975680;5/4/2019 1:14:40 PM;6.16667;12.2222;77;961.023;7.42654;306;
1556975740;5/4/2019 1:15:40 PM;6.27778;12.2222;76;961.023;5.30467;290;
1556975800;5/4/2019 1:16:40 PM;6.33333;12.7778;73;961.057;5.30467;355;
1556975860;5/4/2019 1:17:40 PM;6.33333;12.7778;74;961.057;5.30467;299;
1556975921;5/4/2019 1:18:41 PM;6.38889;12.7778;74;961.125;6.3656;312;
1556975981;5/4/2019 1:19:41 PM;6.33333;12.7778;74;961.091;6.3656;336;
1556976041;5/4/2019 1:20:41 PM;6.33333;12.7778;72;961.125;9.54841;330;
1556976101;5/4/2019 1:21:41 PM;6.27778;12.7778;72;961.159;8.48747;296;
1556976161;5/4/2019 1:22:41 PM;6.27778;12.7778;73;961.125;6.3656;355;
1556976221;5/4/2019 1:23:41 PM;6.22222;12.7778;73;961.159;4.24374;297;
1556976281;5/4/2019 1:24:41 PM;6.16667;12.7778;73;961.125;7.42654;314;
1556976341;5/4/2019 1:25:41 PM;6.11111;12.7778;73;961.125;7.42654;327;
1556976401;5/4/2019 1:26:41 PM;6.11111;12.7778;74;961.125;9.54841;355;
1556976461;5/4/2019 1:27:41 PM;6.11111;12.7778;74;961.159;7.42654;349;
1556976521;5/4/2019 1:28:41 PM;6.16667;12.7778;74;961.159;1.06093;290;
1556976582;5/4/2019 1:29:42 PM;6.22222;12.7778;76;961.159;8.48747;314;
1556976642;5/4/2019 1:30:42 PM;6.27778;12.7778;74;961.193;8.48747;303;
1556976702;5/4/2019 1:31:42 PM;6.33333;12.7778;70;961.159;4.24374;334;
1556976762;5/4/2019 1:32:42 PM;6.33333;12.7778;71;961.057;6.3656;308;
1556976822;5/4/2019 1:33:42 PM;6.33333;12.7778;71;961.091;4.24374;340;
1556976882;5/4/2019 1:34:42 PM;6.38889;12.7778;71;961.091;2.12187;320;
1556976942;5/4/2019 1:35:42 PM;6.38889;12.7778;72;961.091;7.42654;315;
1556977002;5/4/2019 1:36:42 PM;6.44444;12.7778;69;961.091;5.30467;336;
1556977062;5/4/2019 1:37:42 PM;6.44444;12.7778;70;961.125;8.48747;315;
1556977122;5/4/2019 1:38:42 PM;6.44444;12.7778;69;961.159;9.54841;342;
1556977182;5/4/2019 1:39:42 PM;6.5;12.7778;69;961.091;7.42654;331;
1556977243;5/4/2019 1:40:43 PM;6.5;12.7778;69;961.125;5.30467;291;
1556977303;5/4/2019 1:41:43 PM;6.55556;13.3333;69;961.125;9.54841;346;
1556977363;5/4/2019 1:42:43 PM;6.61111;13.3333;68;961.125;2.12187;314;
1556977423;5/4/2019 1:43:43 PM;6.61111;13.3333;70;961.125;8.48747;338;
